feature,low,high,sep,mode,q
function_rate,0.015249707546024413,-0.007849324919846822,-0.556581305651445,q_large,0.3
connective_rate,0.0001520133126043224,1.2752497156294898e-05,-0.03811665206478079,q_large,0.3
hedge_rate,0.0009893229997077941,0.0004185101522300179,-0.07613636152900001,q_large,0.3
pron12_rate,-0.00183214855328797,-0.005047434596653773,-0.144279326251288,q_large,0.3
comma_rate,5.92613686106369e-05,-0.00015582430007735111,-0.053086053206896223,q_large,0.3
punct_rate,-0.00023735344897029832,-0.000874578137639067,-0.11190752266078184,q_large,0.3
quote_rate,8.096822827016459e-05,-9.897905840440882e-06,-0.017154667881230847,q_large,0.3
paren_rate,-0.00053768766691284,0.00017501153380661822,0.1715702371895739,q_large,0.3
dash_rate,-0.00023365131134139386,-7.547603351935258e-05,0.07694695549329733,q_large,0.3
digit_rate,-0.0002538565826752413,-0.00041319593731036945,-0.016404662399394504,q_large,0.3
upper_rate,-0.00040753653498120106,-0.000701538793321405,-0.027120500878507422,q_large,0.3
linebreak_per_100w,1.6008179645834264,-0.37948355841180653,-0.30498362602953477,q_large,0.3
bullet_rate,0.010950349333744629,-0.024237698783127322,-0.044171335097841415,q_large,0.3
question_rate,-0.01696831611002821,0.007924056704490269,0.4398073054520779,q_large,0.3
exclaim_rate,-0.0017464671561151525,-0.006050375910117212,-0.04477495558913127,q_large,0.3
mean_log_rank,-0.1536115587973659,0.07572002904190729,0.7654874732979445,q_large,0.3
rare_word_rate,-0.020381684811349648,0.009944646428136635,0.6849931228759231,q_large,0.3
rep_axis,-1.7469586402162924,0.8146728910240547,2.489912663191998,q_large,0.3
ttr,-0.07549563188877226,0.04309313592380621,2.4999091242061597,q_large,0.35
hapax,-0.0809139628864199,0.0547403202208184,2.31000967832707,q_large,0.35
top1_share,0.012495045511100733,-0.0027990275666794954,-0.7225654680414858,q_large,0.35
top10_share,0.044790175674048166,-0.01985038239292172,-1.5857318429926397,q_large,0.35
word_entropy,-0.20695737671206643,0.09811715373685005,2.2568231972483206,q_large,0.35
zipf_slope,-0.08695928739581786,0.04864708769988836,2.3354281058467246,q_large,0.35
content_ratio,-0.0161319813118209,0.008217738648974827,0.5913483248117155,q_large,0.35
content_ttr,-0.09247084437084449,0.050562483363344575,2.126287947636471,q_large,0.35
bigram_repeat,0.08908465220393143,-0.029304959870071385,-2.486568559772671,q_large,0.35
trigram_repeat,0.06171932710283822,-0.014968715160243947,-1.9946623729139532,q_large,0.35
mean_word_len,-0.03905142025307843,0.0361919581339268,0.222187035678623,q_large,0.35
long_word_rate,0.00045004695341696393,0.0009707394346253511,0.010702838942715566,q_large,0.35
mean_sent_len,3.8763982504000505,1.6123883036584656,-0.15195448268930872,q_large,0.35
sd_sent_len,0.9225611946703843,1.2372447740848134,0.038013094581780704,q_large,0.35
sent_len_burst,-0.035799335325503175,0.021639049062359125,0.3681480074057691,q_large,0.35
n_sents_per_100w,-0.3744295986046513,-0.34443135143718673,0.022433275801900614,q_large,0.35
subordinator_rate,0.0006130094543281306,0.0008632186797797796,0.021542239552067646,q_large,0.35
function_rate,0.016131981311820906,-0.008217738648974838,-0.5913483248117158,q_large,0.35
connective_rate,0.0001557557559774473,4.8211427963691074e-06,-0.04129476340464121,q_large,0.35
hedge_rate,0.0010099368424097046,0.00037548294134566435,-0.08466412480332625,q_large,0.35
pron12_rate,-0.0019127250159667055,-0.004945780298570904,-0.13665748203656394,q_large,0.35
comma_rate,3.4431901505077575e-05,-0.0001918311402071929,-0.05567863608476762,q_large,0.35
punct_rate,-0.00027610513010813527,-0.0008794041384604359,-0.10579368391754423,q_large,0.35
quote_rate,0.00011034333534205536,3.406922295228432e-05,-0.014426118245209856,q_large,0.35
paren_rate,-0.0006654354224941949,0.0001775702765746285,0.20853561834897105,q_large,0.35
dash_rate,-0.0002556191444812485,-6.558705678975054e-05,0.09219487026934058,q_large,0.35
digit_rate,-0.00020093167498863213,-0.00043724912733660015,-0.024411004818908292,q_large,0.35
upper_rate,-0.0002461888183340286,-0.0007375470883993341,-0.044474107062452715,q_large,0.35
linebreak_per_100w,1.5557133401464156,-0.3794835584118065,-0.30035410394460027,q_large,0.35
bullet_rate,-0.006513281837272888,-0.024237698783127315,-0.022073889517463835,q_large,0.35
question_rate,-0.017153472489355653,0.008407311569153862,0.45449948461016454,q_large,0.35
exclaim_rate,-0.001866061762983886,-0.007062049909948316,-0.05381361161811506,q_large,0.35
mean_log_rank,-0.15803614589297033,0.07831735571314874,0.7872133096670878,q_large,0.35
rare_word_rate,-0.02072807826427719,0.010209782482558404,0.6973474464234289,q_large,0.35
rep_axis,-1.756528031248594,0.8103023176099308,2.498419156068636,q_large,0.35
ttr,-0.07538706789384464,0.04179431011834323,2.4301625772980424,q_large,0.4
hapax,-0.08070662981545047,0.05276005933126547,2.2184449608101233,q_large,0.4
top1_share,0.012972422090750039,-0.002373889651497332,-0.7322419834780228,q_large,0.4
top10_share,0.04492331442082327,-0.019290456330783266,-1.575743360739483,q_large,0.4
word_entropy,-0.20742988898111936,0.09501195528942798,2.227454789189355,q_large,0.4
zipf_slope,-0.08672434757267664,0.047515029228756306,2.285805369175533,q_large,0.4
content_ratio,-0.016069314601426916,0.008085929086855534,0.5860908391766239,q_large,0.4
content_ttr,-0.09228777008414171,0.04866328754293703,2.0633998783656002,q_large,0.4
bigram_repeat,0.08855511789585832,-0.027873439551110164,-2.3905374119784955,q_large,0.4
trigram_repeat,0.06122613612799587,-0.014059499480792012,-1.9309376742517248,q_large,0.4
mean_word_len,-0.039727532020099286,0.031887893467030276,0.20974645329948455,q_large,0.4
long_word_rate,0.0006068148488212231,-0.00021874549047904297,-0.016702830803956507,q_large,0.4
mean_sent_len,3.79322260064143,1.556471061408758,-0.14985771350819474,q_large,0.4
sd_sent_len,0.9340653461926592,1.2400082939284702,0.03697325903627653,q_large,0.4
sent_len_burst,-0.03318863836873537,0.023608963674556897,0.36411117067823917,q_large,0.4
n_sents_per_100w,-0.34690543926231,-0.32639127941481383,0.0150849968047457,q_large,0.4
subordinator_rate,0.0006314514500428533,0.0008894991839363893,0.022176771359460078,q_large,0.4
function_rate,0.01606931460142692,-0.008085929086855539,-0.586090839176624,q_large,0.4
connective_rate,0.00013069453773441133,-3.2890039826317596e-05,-0.04449646876585951,q_large,0.4
hedge_rate,0.0010570038326585128,0.0002768687973775383,-0.10439862398048971,q_large,0.4
pron12_rate,-0.0020150141409831022,-0.005026412792920213,-0.1355531054112871,q_large,0.4
comma_rate,2.1468998774531316e-05,-0.00023407908604132903,-0.06286128973572488,q_large,0.4
punct_rate,-0.00024294879350965522,-0.000867891389762313,-0.10962432003039593,q_large,0.4
quote_rate,9.81055346233715e-05,5.732849499854774e-05,-0.0077087181344224695,q_large,0.4
paren_rate,-0.000668794290634404,0.00013030900862215836,0.19840195183075812,q_large,0.4
dash_rate,-0.00025670831034117715,-5.7742587716045675e-05,0.09650287572310062,q_large,0.4
digit_rate,-0.0001799920719066605,-0.00040228957324584214,-0.022926333206004828,q_large,0.4
upper_rate,1.181502147531178e-05,-0.0007177773252306185,-0.0659469322870211,q_large,0.4
linebreak_per_100w,1.5498549729244118,-0.3866743027706925,-0.30045329689889433,q_large,0.4
bullet_rate,-0.005974342661970078,-0.03811924496555844,-0.040402334941898765,q_large,0.4
question_rate,-0.017211425043655606,0.010446474271041546,0.4767203868911448,q_large,0.4
exclaim_rate,0.0010971292264433153,-0.0070533095928874195,-0.08212912192859001,q_large,0.4
mean_log_rank,-0.15850690426320532,0.07292069730979112,0.7660185439691823,q_large,0.4
rare_word_rate,-0.020477362229470244,0.009522088539333486,0.6755958764470302,q_large,0.4
rep_axis,-1.757150305700299,0.7789730194877413,2.440077722180156,q_large,0.4
ttr,-0.07538706789384464,0.04200932603001093,2.4383293956985477,q_large,0.45
hapax,-0.08070662981545047,0.052889515886614884,2.228718983675158,q_large,0.45
top1_share,0.012972422090750039,-0.002124193068318606,-0.7197773895756733,q_large,0.45
top10_share,0.04492331442082327,-0.019624324669785538,-1.5840729149453205,q_large,0.45
word_entropy,-0.20742988898111936,0.09544102510164026,2.231197389539902,q_large,0.45
zipf_slope,-0.08672434757267664,0.04784261136168613,2.2937766656104936,q_large,0.45
content_ratio,-0.016069314601426916,0.009024702664468398,0.6086763193423362,q_large,0.45
content_ttr,-0.09228777008414171,0.04834834064310848,2.067808595219926,q_large,0.45
bigram_repeat,0.08855511789585832,-0.027952333513565773,-2.395110311174301,q_large,0.45
trigram_repeat,0.06122613612799587,-0.014054548914938758,-1.9313810826731794,q_large,0.45
mean_word_len,-0.039727532020099286,0.028677848179976075,0.20037379338961658,q_large,0.45
long_word_rate,0.0006068148488212231,-0.0013234690655151175,-0.03905555920729459,q_large,0.45
mean_sent_len,3.79322260064143,1.530686201956225,-0.1515122091106464,q_large,0.45
sd_sent_len,0.9340653461926592,1.2237266846410209,0.03498965260856856,q_large,0.45
sent_len_burst,-0.03318863836873537,0.023490712148943337,0.3636700108681123,q_large,0.45
n_sents_per_100w,-0.34690543926231,-0.3077955001940345,0.028476641496403117,q_large,0.45
subordinator_rate,0.0006314514500428533,0.0010331354831530457,0.034592159938107624,q_large,0.45
function_rate,0.01606931460142692,-0.009024702664468401,-0.6086763193423361,q_large,0.45
connective_rate,0.00013069453773441133,7.363580561230993e-06,-0.03354898061009193,q_large,0.45
hedge_rate,0.0010570038326585128,0.0003874085056851027,-0.08959136019944082,q_large,0.45
pron12_rate,-0.0020150141409831022,-0.005117703570594919,-0.13924996801171766,q_large,0.45
comma_rate,2.1468998774531316e-05,-0.0002877908891492333,-0.07601860572436613,q_large,0.45
punct_rate,-0.00024294879350965522,-0.000853231028535148,-0.10607238065243835,q_large,0.45
quote_rate,9.81055346233715e-05,6.42398679394399e-05,-0.006402019734823644,q_large,0.45
paren_rate,-0.000668794290634404,0.0004727606093662406,0.24875009365035747,q_large,0.45
dash_rate,-0.00025670831034117715,9.873414886691433e-05,0.15102104802972632,q_large,0.45
digit_rate,-0.0001799920719066605,0.0004709927662364807,0.05636372277379375,q_large,0.45
upper_rate,1.181502147531178e-05,-0.0003219683571587419,-0.030028668481651023,q_large,0.45
linebreak_per_100w,1.5498549729244118,-0.3034987977201874,-0.28601216445012223,q_large,0.45
bullet_rate,-0.005974342661970078,-0.03894784345040693,-0.04144347923594193,q_large,0.45
question_rate,-0.017211425043655606,0.010597509324857235,0.47343573183986926,q_large,0.45
exclaim_rate,0.0010971292264433153,-0.0067017624753855625,-0.07860165488822368,q_large,0.45
mean_log_rank,-0.15850690426320532,0.08624417930525509,0.7984713965504365,q_large,0.45
rare_word_rate,-0.020477362229470244,0.01166699100789667,0.7084571164510896,q_large,0.45
rep_axis,-1.757150305700299,0.7795288406707189,2.442922116445523,q_large,0.45
ttr,-0.07269314021681664,0.04147076006058213,2.3466342807826117,q_large,0.5
hapax,-0.07823610282778005,0.05202453868092971,2.155016731633353,q_large,0.5
top1_share,0.012904040227439595,-0.0021839359618557462,-0.7115528915064316,q_large,0.5
top10_share,0.043123768964602724,-0.019754461770885027,-1.5382744164861817,q_large,0.5
word_entropy,-0.1997568550977382,0.09468949012821883,2.1455648381164774,q_large,0.5
zipf_slope,-0.08318276364325508,0.047289656590230086,2.2160884398452727,q_large,0.5
content_ratio,-0.016393987120048623,0.00826866049498596,0.6035290667897023,q_large,0.5
content_ttr,-0.08746869809361636,0.04834677015540403,1.968406566838941,q_large,0.5
bigram_repeat,0.08527252781259424,-0.02765915824653004,-2.304107672607325,q_large,0.5
trigram_repeat,0.05831743463502923,-0.013947354590021976,-1.8479666591774324,q_large,0.5
mean_word_len,-0.054352698247707894,0.019142491851201596,0.21870847708731392,q_large,0.5
long_word_rate,-0.0013502483326061354,-0.00292551552569211,-0.0323893598022866,q_large,0.5
mean_sent_len,2.2378941790218922,1.4836975425290229,-0.08367927642806464,q_large,0.5
sd_sent_len,0.8811397860486987,1.2388552331579215,0.04341935758547081,q_large,0.5
sent_len_burst,-0.03471887231577121,0.02482182573025904,0.38198230750421336,q_large,0.5
n_sents_per_100w,-0.3038834545309167,-0.2963036458094811,0.005564523489347659,q_large,0.5
subordinator_rate,0.0012432861088965408,0.0010106428577843134,-0.019718313311417726,q_large,0.5
function_rate,0.01639398712004863,-0.00826866049498597,-0.6035290667897025,q_large,0.5
connective_rate,0.00014970903319828314,4.223385409300881e-05,-0.029508429577599905,q_large,0.5
hedge_rate,0.0008040481062873282,0.0003274728661034454,-0.0650141631780874,q_large,0.5
pron12_rate,-0.0026175519596317674,-0.004953467180141715,-0.10670713295160472,q_large,0.5
comma_rate,-7.88448785033486e-05,-0.00029218928147191575,-0.0523393036181246,q_large,0.5
punct_rate,-0.00036458716180369613,-0.0008397753500951825,-0.08232578385619511,q_large,0.5
quote_rate,0.00013088358796281089,2.602681865555716e-05,-0.019830953383977664,q_large,0.5
paren_rate,-0.000663604125152711,0.0004757749431761385,0.24891861921808942,q_large,0.5
dash_rate,-0.00022148411132255259,8.829260168974187e-05,0.1313640443901434,q_large,0.5
digit_rate,-5.2843244088126436e-05,0.00048774630272686246,0.046898569335454034,q_large,0.5
upper_rate,0.00027888880430077234,-0.0004021479330367067,-0.06078970640478495,q_large,0.5
linebreak_per_100w,1.6382696175180338,-0.29749852955177764,-0.2951663861299007,q_large,0.5
bullet_rate,-0.04205547388416712,-0.03837798557966411,0.004552961269130647,q_large,0.5
question_rate,-0.016815851249541415,0.01037778735089242,0.46273332780132187,q_large,0.5
exclaim_rate,0.005112507530774888,-0.005727198728785256,-0.10390845287705068,q_large,0.5
mean_log_rank,-0.1612070644810472,0.07958058379772869,0.796752150732674,q_large,0.5
rare_word_rate,-0.0198764735800529,0.010802466336402972,0.6876545294606199,q_large,0.5
rep_axis,-1.6906189909684917,0.7739719730578636,2.3449294821094595,q_large,0.5
ttr,-0.06988860130958867,0.04086139685734889,2.2296571286914673,q_large,0.55
hapax,-0.07586011429828447,0.05106676924852601,2.0664492256795777,q_large,0.55
top1_share,0.011011115502789747,-0.002406907955026845,-0.6351696799297282,q_large,0.55
top10_share,0.03949878830145348,-0.019810271119080826,-1.4642432999250916,q_large,0.55
word_entropy,-0.1884618068589358,0.09397336146129127,2.028827527120419,q_large,0.55
zipf_slope,-0.07948176721778291,0.0463960983886128,2.111624617492292,q_large,0.55
content_ratio,-0.014539825565896865,0.006973623048709342,0.5288685341598244,q_large,0.55
content_ttr,-0.08466801945142963,0.04845918687193381,1.9030351430515882,q_large,0.55
bigram_repeat,0.08236905359567036,-0.027204047448017972,-2.181131526103782,q_large,0.55
trigram_repeat,0.05716612283118461,-0.013633350276321602,-1.7973183355526299,q_large,0.55
mean_word_len,-0.06052262575059726,0.014514498662104146,0.22830708968354763,q_large,0.55
long_word_rate,-0.0035428897084861465,-0.0030353527112944537,0.01057620083259318,q_large,0.55
mean_sent_len,2.1268087584683877,1.5239620953922963,-0.06692449761461892,q_large,0.55
sd_sent_len,0.8304842097984042,1.1804750340932977,0.04251661573659447,q_large,0.55
sent_len_burst,-0.032835053796206076,0.020163102990208223,0.3439004001672274,q_large,0.55
n_sents_per_100w,-0.27625338308104713,-0.3089696557268139,-0.02406485372662752,q_large,0.55
subordinator_rate,0.0007947645575022425,0.0012811512051189825,0.04165741841608119,q_large,0.55
function_rate,0.014539825565896869,-0.006973623048709351,-0.5288685341598245,q_large,0.55
connective_rate,0.00016603692153831868,1.7210446300518182e-05,-0.040945630453747175,q_large,0.55
hedge_rate,0.0009377999484418936,0.00030866246820546785,-0.08437344182440487,q_large,0.55
pron12_rate,-0.0017670220227235015,-0.005262742417306479,-0.15987171771335426,q_large,0.55
comma_rate,0.00014712443192543294,-0.0004117904838462661,-0.13874656600763124,q_large,0.55
punct_rate,-4.9467536414996215e-05,-0.000938831962971671,-0.155415096191953,q_large,0.55
quote_rate,0.00026021083535247554,3.50679270216749e-05,-0.04251185855391074,q_large,0.55
paren_rate,-0.0005845720886718495,0.00044192280787400085,0.22388142190470903,q_large,0.55
dash_rate,6.675899991455533e-06,6.765758270177201e-05,0.021321660090199885,q_large,0.55
digit_rate,0.00043370855003044257,0.0005036991068722983,0.006076203362071656,q_large,0.55
upper_rate,0.0005877647153378518,-0.00034326453332033925,-0.08349329390059312,q_large,0.55
linebreak_per_100w,1.8140389108299406,-0.24837447652147465,-0.31611829947583514,q_large,0.55
bullet_rate,-0.05084504145116416,-0.038377985579664105,0.015383731358585435,q_large,0.55
question_rate,-0.01624646761881112,0.009507531126880341,0.43676530919368656,q_large,0.55
exclaim_rate,0.005038827939598953,-0.006838901479333187,-0.1137368386538244,q_large,0.55
mean_log_rank,-0.1577542158973973,0.07296489769408131,0.7759034070602789,q_large,0.55
rare_word_rate,-0.020677520557138274,0.00940522389199438,0.6748592031852015,q_large,0.55
rep_axis,-1.607342985142299,0.7676764280424653,2.20874436194692,q_large,0.55
ttr,-0.06565835246369427,0.039894224408108234,2.14434635638343,q_large,0.6
hapax,-0.07169535052713875,0.04907044377221884,1.9872632048056302,q_large,0.6
top1_share,0.009583976706430993,-0.0030033824073622223,-0.6058988538779162,q_large,0.6
top10_share,0.03592141766147736,-0.020379419981060402,-1.389122730094989,q_large,0.6
word_entropy,-0.1744851403767573,0.09342152465004609,1.928564489052296,q_large,0.6
zipf_slope,-0.07471849045274732,0.0455011993498756,2.0379229351029515,q_large,0.6
content_ratio,-0.013052850440723114,0.0062494318500273755,0.47659347441635425,q_large,0.6
content_ttr,-0.08031743744787014,0.047659506694276876,1.853007723431493,q_large,0.6
bigram_repeat,0.07967488465404514,-0.026476770992665283,-2.109373171998904,q_large,0.6
trigram_repeat,0.05622877745833154,-0.012956070630272798,-1.7550970671176114,q_large,0.6
mean_word_len,-0.05264530028491516,0.004928947641522992,0.17372509567317135,q_large,0.6
long_word_rate,-0.0020797065257343924,-0.0043886092814204945,-0.047062954474750736,q_large,0.6
mean_sent_len,2.2760298600534923,1.359802352627406,-0.10188864752729938,q_large,0.6
sd_sent_len,0.9392634155637898,1.2226440452908953,0.03450787186410943,q_large,0.6
sent_len_burst,-0.0305091675371799,0.025282190782848497,0.3593782355771194,q_large,0.6
n_sents_per_100w,-0.308645105137083,-0.2781548225460591,0.022153976947778545,q_large,0.6
subordinator_rate,0.0009276371599270664,0.001191749020317041,0.022674967520440844,q_large,0.6
function_rate,0.013052850440723117,-0.0062494318500273816,-0.4765934744163543,q_large,0.6
connective_rate,0.00023708494770959289,-8.029036565986188e-06,-0.06655042443377007,q_large,0.6
hedge_rate,0.0011957751883824091,0.0004462191457529897,-0.10063323164095529,q_large,0.6
pron12_rate,-0.001776689811722375,-0.004413699462583787,-0.119078680087699,q_large,0.6
comma_rate,4.590684649951324e-05,-0.00042587047750344397,-0.11671512605166222,q_large,0.6
punct_rate,-0.0001319491103010876,-0.0009071515001080799,-0.1345033289626773,q_large,0.6
quote_rate,0.0003794004182095037,2.7181761732563042e-05,-0.06590742433157096,q_large,0.6
paren_rate,-0.000499529511013075,0.0004336888957421252,0.20424030789865408,q_large,0.6
dash_rate,0.00011213418020635926,4.0093529341884376e-05,-0.02502949989642528,q_large,0.6
digit_rate,0.00047016375954306685,0.0005200334907462727,0.004299214552540749,q_large,0.6
upper_rate,0.0009845203188537238,-0.0002981923877984932,-0.11439082079362119,q_large,0.6
linebreak_per_100w,1.9442152159829906,-0.25437474468988436,-0.33578848365874087,q_large,0.6
bullet_rate,-0.03995168535820321,-0.03890430461376466,0.001307612690372818,q_large,0.6
question_rate,-0.016139302689215464,0.012088860711197916,0.44691062206050614,q_large,0.6
exclaim_rate,0.005067473009691382,-0.005277838489428679,-0.09873155572873919,q_large,0.6
mean_log_rank,-0.1417550005077868,0.0679329347796764,0.706730815531916,q_large,0.6
rare_word_rate,-0.018343987621268067,0.008381173154223013,0.5903780023110689,q_large,0.6
rep_axis,-1.512753916487281,0.7595558832357462,2.116804809225236,q_large,0.6
ttr,-0.06257678298098841,0.034573792931591324,1.9818138833058048,q_large,0.65
hapax,-0.07104110351152812,0.04299181753962033,1.8973201338748926,q_large,0.65
top1_share,0.006102992623174182,-0.0015369163507732008,-0.3859986239544973,q_large,0.65
top10_share,0.030810428986852326,-0.01701581523381571,-1.1800682926055683,q_large,0.65
word_entropy,-0.15697424303871965,0.07917762786999166,1.70978683809136,q_large,0.65
zipf_slope,-0.06991573543380604,0.03944427591915322,1.8574827183767426,q_large,0.65
content_ratio,-0.009119214842314797,0.00398110309097882,0.31690422536594237,q_large,0.65
content_ttr,-0.08099155659219495,0.042401036693345495,1.818835452121236,q_large,0.65
bigram_repeat,0.0780569050098098,-0.0259787408423869,-2.0897081801628805,q_large,0.65
trigram_repeat,0.05740205071073324,-0.013520083551671705,-1.8187026506988446,q_large,0.65
mean_word_len,-0.058235819109524925,-0.02117271590569108,0.1089219697891501,q_large,0.65
long_word_rate,-0.002694735604399837,-0.007768775994048246,-0.10276483786751257,q_large,0.65
mean_sent_len,2.375293572485076,1.0655765922833906,-0.14495384456097235,q_large,0.65
sd_sent_len,1.1786689635888956,1.1908907402963052,0.0014352233525856846,q_large,0.65
sent_len_burst,-0.02740190823441382,0.03186615054913059,0.3641875339426185,q_large,0.65
n_sents_per_100w,-0.2856966815068411,-0.2012432566150521,0.0615048979329055,q_large,0.65
subordinator_rate,0.0005632355682527469,0.0012433066178451013,0.058057772533732004,q_large,0.65
function_rate,0.009119214842314793,-0.003981103090978822,-0.31690422536594226,q_large,0.65
connective_rate,0.0003025502063566686,-0.00011433600260807354,-0.10931666594512372,q_large,0.65
hedge_rate,0.0014487442731696762,0.00018498185717207073,-0.16604477631650344,q_large,0.65
pron12_rate,-0.0013108725481778374,-0.004140225240102794,-0.13043696857321246,q_large,0.65
comma_rate,-2.5366966234791573e-05,-0.0006431872887485368,-0.14918689996193207,q_large,0.65
punct_rate,-3.741745405635178e-06,-0.0009107037408858028,-0.15310271024193678,q_large,0.65
quote_rate,0.0002859492489035911,-6.67407288656649e-05,-0.06625297811672991,q_large,0.65
paren_rate,-0.0003005071164959081,0.0004844942228007792,0.1688644876439755,q_large,0.65
dash_rate,0.00032015378605469003,2.1793857660311694e-05,-0.10128303415284641,q_large,0.65
digit_rate,0.0009515630710239538,0.0009422568362112897,-0.0007746452968018924,q_large,0.65
upper_rate,0.0014671278236957806,2.3413447005887188e-05,-0.12936204022754996,q_large,0.65
linebreak_per_100w,1.7722921979236088,-0.33222633861586987,-0.32396081438586133,q_large,0.65
bullet_rate,0.0204401113972299,-0.03947416248450748,-0.056584308749263006,q_large,0.65
question_rate,-0.016482229017937246,0.00570423041093102,0.3829304026380702,q_large,0.65
exclaim_rate,0.0014126686524290064,-0.0029744204308450504,-0.04441549327805402,q_large,0.65
mean_log_rank,-0.1135156465096708,0.04382004312321531,0.5358190259722934,q_large,0.65
rare_word_rate,-0.016735053583924943,0.006589761514933528,0.5208360265995995,q_large,0.65
rep_axis,-1.4224174044262792,0.6634519689436945,1.9590416033361382,q_large,0.65
ttr,-0.055005155569890794,0.03211914615789749,1.7512125068052335,q_large,0.7
hapax,-0.06272249479599541,0.04010830890496012,1.7151185434553213,q_large,0.7
top1_share,0.004577003339483188,-0.0012272843604295882,-0.2922482698040512,q_large,0.7
top10_share,0.026518430129254353,-0.01569860358502088,-1.023414340931793,q_large,0.7
word_entropy,-0.1360895728116822,0.07363967053278886,1.4806848858182762,q_large,0.7
zipf_slope,-0.06184061851149026,0.036400231001200746,1.6304488280674596,q_large,0.7
content_ratio,-0.006990892817359415,0.004402343878523686,0.2601722276847234,q_large,0.7
content_ttr,-0.07203149155706326,0.037869367232947745,1.5681594752330779,q_large,0.7
bigram_repeat,0.07016927701254146,-0.025615644311241952,-1.8345000471583253,q_large,0.7
trigram_repeat,0.052384613548045245,-0.013420666342658117,-1.5910752775336283,q_large,0.7
mean_word_len,-0.023322733675719725,-0.025838854816532954,-0.007384185945555162,q_large,0.7
long_word_rate,0.002417014393788203,-0.008983701566057774,-0.2322760122237399,q_large,0.7
mean_sent_len,2.2949751931232245,1.1728443196262675,-0.12553409871495538,q_large,0.7
sd_sent_len,1.028156596537752,1.355785565150178,0.03892351679191874,q_large,0.7
sent_len_burst,-0.029156905418166824,0.03611949556429577,0.402053242699457,q_large,0.7
n_sents_per_100w,-0.28073221386086317,-0.2552582856348249,0.019122653075152242,q_large,0.7
subordinator_rate,-0.0003723519420649014,0.001343746446498889,0.14489551925046562,q_large,0.7
function_rate,0.006990892817359414,-0.004402343878523691,-0.26017222768472353,q_large,0.7
connective_rate,0.00045644830403951853,-0.0001313381139078876,-0.15386253602339978,q_large,0.7
hedge_rate,0.002084992973456386,-0.0005793244769275928,-0.34181672679898206,q_large,0.7
pron12_rate,-0.003418824238931298,-0.0029737010885883346,0.020114155775746812,q_large,0.7
comma_rate,-0.00012062229988325744,-0.00031445179318908076,-0.04686707231106034,q_large,0.7
punct_rate,-0.00013637239693162993,-0.0006010320809130259,-0.07926815848655581,q_large,0.7
quote_rate,5.8418040159543526e-05,-0.00011720016115870952,-0.03320222297236614,q_large,0.7
paren_rate,-0.00020892729371383852,0.0003418838843143774,0.11770991466656781,q_large,0.7
dash_rate,0.00046564552967427974,8.368920850546531e-05,-0.1293547590383815,q_large,0.7
digit_rate,0.0010833895901374265,0.0002080556294546794,-0.07311791154799271,q_large,0.7
upper_rate,0.002138810097602485,-2.0457747776789563e-05,-0.1878103668418166,q_large,0.7
linebreak_per_100w,1.9993235241310714,-0.46364124891377495,-0.37619288550129076,q_large,0.7
bullet_rate,0.04116559087319917,-0.03920176861861502,-0.0748416541517408,q_large,0.7
question_rate,-0.016300187637636417,0.005191258499516628,0.3866542768402557,q_large,0.7
exclaim_rate,-0.0012029665877803476,-0.0039763004988089155,-0.02975667892169006,q_large,0.7
mean_log_rank,-0.08270759723456203,0.03010963360883212,0.3785610921051229,q_large,0.7
rare_word_rate,-0.014893047484050593,0.0038305858639235755,0.43023486958509405,q_large,0.7
rep_axis,-1.2526618309128368,0.617028057898727,1.7028411178456277,q_large,0.7
ttr,-0.04813512213481735,0.025307264782132168,1.3804879687258924,q_large,0.75
hapax,-0.056559906018667894,0.03168726966711291,1.3695324078829452,q_large,0.75
top1_share,0.0030223806702314466,-0.0020077524848616675,-0.2566585263731792,q_large,0.75
top10_share,0.020952593485044118,-0.012261590403845009,-0.7875626273983334,q_large,0.75
word_entropy,-0.11410070192070879,0.05985421014227477,1.1672172184186915,q_large,0.75
zipf_slope,-0.05324129126927084,0.02795581125149184,1.300198278867044,q_large,0.75
content_ratio,0.00017906605312209,0.004004449288274254,0.08457159728783689,q_large,0.75
content_ttr,-0.06900294834141713,0.028910609544809375,1.3554661294385366,q_large,0.75
bigram_repeat,0.06179048257938778,-0.025857965705201,-1.5787109544216154,q_large,0.75
trigram_repeat,0.048615176548142076,-0.014234270305483125,-1.4697996704855796,q_large,0.75
mean_word_len,0.005824816752693607,-0.041668058545689876,-0.1353586695333226,q_large,0.75
long_word_rate,0.004371246308064641,-0.00747798051283067,-0.23864265445034963,q_large,0.75
mean_sent_len,1.6646905671670518,1.2911301334789262,-0.042135167186621886,q_large,0.75
sd_sent_len,1.0614007083657233,1.5325319893096254,0.05453821965201867,q_large,0.75
sent_len_burst,-0.01811809860437084,0.03854747523576741,0.32468887789649215,q_large,0.75
n_sents_per_100w,-0.20816365566432124,-0.27368508572697586,-0.04926064099332914,q_large,0.75
subordinator_rate,-0.0010302186371664937,0.0008845792307125346,0.15599768307931422,q_large,0.75
function_rate,-0.00017906605312209648,-0.0040044492882742614,-0.08457159728783689,q_large,0.75
connective_rate,0.00034389958355556335,-0.000139984387313501,-0.12665249569037865,q_large,0.75
hedge_rate,0.0017084757809760719,2.9485848664804796e-05,-0.2193355095681182,q_large,0.75
