набор,текст,условие,q* лексический,разрыв наблюдаемый,качество разреза,доля одинаковых,разрыв − q*
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,поле: значение,0.3433333333333333,0.325,0.9683333333333333,0.34,-0.018333333333333313
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,перемешивание,0.3033333333333333,0.295,0.9566666666666667,0.3016666666666667,-0.008333333333333304
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,чужие хапаксы,0.2833333333333334,0.26499999999999996,0.9633333333333333,0.2816666666666667,-0.018333333333333424
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,исходный,0.34,0.325,0.945,0.34,-0.015000000000000013
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,тема вписана,0.3333333333333333,0.325,0.9583333333333334,0.3333333333333333,-0.008333333333333304
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,меньше мыслей,0.49499999999999994,0.48,0.9583333333333334,0.49499999999999994,-0.014999999999999958
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,одна тема,0.43166666666666664,0.4116666666666667,0.9566666666666667,0.43166666666666664,-0.019999999999999962
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,беднее словарь,0.3383333333333334,0.3216666666666667,0.9466666666666667,0.3383333333333334,-0.016666666666666663
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,без синонимов,0.38999999999999996,0.37666666666666665,0.9466666666666667,0.38999999999999996,-0.013333333333333308
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,термин в той же обёртке,0.3833333333333333,0.3566666666666667,0.9433333333333334,0.3833333333333333,-0.026666666666666616
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,каждое предложение о своём,0.20833333333333334,0.19333333333333333,0.9783333333333334,0.20833333333333334,-0.015000000000000013
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,богаче словарь,0.24,0.22999999999999998,0.98,0.24,-0.010000000000000009
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,ни одного слова дважды,0.23166666666666666,0.2233333333333333,0.9683333333333333,0.23166666666666666,-0.00833333333333336
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,редкие синонимы,0.3233333333333333,0.30666666666666664,0.9633333333333333,0.3233333333333333,-0.016666666666666663
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,художественный стиль,0.27166666666666667,0.25666666666666665,0.9716666666666667,0.27166666666666667,-0.015000000000000013
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,анафора,0.435,0.41500000000000004,0.9499999999999998,0.435,-0.019999999999999962
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,поле: значение,0.33,0.30833333333333335,0.965,0.33,-0.021666666666666667
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,перемешивание,0.33,0.31,0.9666666666666667,0.33,-0.020000000000000018
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,чужие хапаксы,0.35000000000000003,0.34500000000000003,0.9783333333333334,0.35000000000000003,-0.0050000000000000044
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,исходный,0.3499999999999999,0.30833333333333335,0.9516666666666667,0.3499999999999999,-0.041666666666666574
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,тема вписана,0.3433333333333333,0.3116666666666667,0.9616666666666666,0.3433333333333333,-0.03166666666666662
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,меньше мыслей,0.48,0.445,0.955,0.48,-0.034999999999999976
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,одна тема,0.41333333333333333,0.39166666666666666,0.9533333333333333,0.4116666666666666,-0.021666666666666667
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,беднее словарь,0.37666666666666665,0.34500000000000003,0.9466666666666667,0.375,-0.03166666666666662
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,без синонимов,0.34,0.33,0.9466666666666667,0.34,-0.010000000000000009
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,термин в той же обёртке,0.3466666666666667,0.31333333333333335,0.9466666666666667,0.3466666666666667,-0.033333333333333326
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,богаче словарь,0.315,0.3066666666666667,0.965,0.315,-0.008333333333333304
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,ни одного слова дважды,0.33666666666666667,0.31833333333333336,0.9583333333333334,0.33666666666666667,-0.018333333333333313
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,редкие синонимы,0.315,0.2916666666666667,0.96,0.315,-0.023333333333333317
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,художественный стиль,0.215,0.21166666666666667,0.9900000000000001,0.215,-0.003333333333333327
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,анафора,0.38999999999999996,0.38000000000000006,0.9616666666666666,0.38833333333333336,-0.009999999999999898
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,поле: значение,0.3516666666666666,0.32,0.965,0.3516666666666666,-0.03166666666666662
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,перемешивание,0.34,0.2866666666666667,0.9466666666666667,0.3333333333333333,-0.053333333333333344
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,чужие хапаксы,0.31833333333333336,0.29666666666666663,0.9700000000000001,0.31666666666666665,-0.021666666666666723
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,исходный,0.34,0.29666666666666663,0.9533333333333335,0.33666666666666667,-0.04333333333333339
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,тема вписана,0.28833333333333333,0.2733333333333334,0.975,0.28833333333333333,-0.014999999999999958
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,беднее словарь,0.355,0.33,0.9616666666666666,0.35166666666666674,-0.024999999999999967
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,без синонимов,0.39666666666666667,0.37166666666666665,0.9566666666666667,0.39166666666666666,-0.025000000000000022
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,термин в той же обёртке,0.315,0.28833333333333333,0.9566666666666667,0.3116666666666667,-0.026666666666666672
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,богаче словарь,0.165,0.165,0.9766666666666666,0.165,0.0
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,ни одного слова дважды,0.17666666666666667,0.16833333333333333,0.9716666666666667,0.17666666666666667,-0.008333333333333331
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,редкие синонимы,0.3033333333333333,0.26333333333333336,0.9566666666666666,0.3033333333333333,-0.039999999999999925
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,художественный стиль,0.225,0.20833333333333334,0.9733333333333333,0.225,-0.016666666666666663
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,анафора,0.4566666666666667,0.435,0.9583333333333334,0.45333333333333337,-0.021666666666666723
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,поле: значение,0.31666666666666665,0.3,0.9766666666666667,0.31666666666666665,-0.016666666666666663
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,перемешивание,0.3216666666666667,0.2883333333333334,0.9466666666666667,0.315,-0.033333333333333326
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,чужие хапаксы,0.3383333333333334,0.3183333333333333,0.9700000000000001,0.3383333333333334,-0.020000000000000073
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,исходный,0.30833333333333335,0.3016666666666667,0.9633333333333334,0.30833333333333335,-0.006666666666666654
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,тема вписана,0.3333333333333333,0.325,0.9666666666666667,0.32833333333333337,-0.008333333333333304
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,меньше мыслей,0.49666666666666665,0.4633333333333334,0.965,0.4916666666666667,-0.03333333333333327
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,одна тема,0.36000000000000004,0.3316666666666666,0.9499999999999998,0.3583333333333334,-0.028333333333333433
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,беднее словарь,0.33,0.31666666666666665,0.9666666666666667,0.33,-0.013333333333333364
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,без синонимов,0.3283333333333333,0.3133333333333333,0.9566666666666667,0.32666666666666666,-0.015000000000000013
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,термин в той же обёртке,0.34166666666666673,0.3316666666666667,0.9766666666666666,0.34166666666666673,-0.010000000000000009
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,богаче словарь,0.24166666666666667,0.2383333333333333,0.9633333333333333,0.24166666666666667,-0.003333333333333355
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,ни одного слова дважды,0.2866666666666666,0.2866666666666666,0.9633333333333333,0.2866666666666666,0.0
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,редкие синонимы,0.2933333333333333,0.2833333333333333,0.9700000000000001,0.2933333333333333,-0.009999999999999953
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,художественный стиль,0.2933333333333334,0.26,0.9583333333333334,0.2916666666666667,-0.03333333333333338
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,анафора,0.41333333333333333,0.395,0.9383333333333334,0.4066666666666667,-0.018333333333333313
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,поле: значение,0.325,0.315,0.9766666666666666,0.325,-0.010000000000000009
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,перемешивание,0.3066666666666667,0.30333333333333334,0.975,0.305,-0.003333333333333355
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,чужие хапаксы,0.3216666666666667,0.3116666666666667,0.9700000000000001,0.3216666666666667,-0.010000000000000009
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,исходный,0.26,0.26166666666666666,0.9616666666666666,0.26,0.0016666666666666496
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,меньше мыслей,0.3466666666666667,0.355,0.945,0.3466666666666667,0.008333333333333304
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,одна тема,0.2783333333333333,0.26833333333333337,0.9583333333333334,0.2766666666666666,-0.009999999999999953
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,беднее словарь,0.3233333333333333,0.30833333333333335,0.9583333333333334,0.3233333333333333,-0.014999999999999958
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,термин в той же обёртке,0.32666666666666666,0.3183333333333333,0.965,0.32666666666666666,-0.00833333333333336
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,богаче словарь,0.285,0.27666666666666667,0.9633333333333333,0.2833333333333333,-0.008333333333333304
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,редкие синонимы,0.25333333333333335,0.26,0.9700000000000001,0.25,0.006666666666666654
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,художественный стиль,0.27499999999999997,0.25333333333333335,0.955,0.27499999999999997,-0.021666666666666612
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,анафора,0.38166666666666665,0.36000000000000004,0.9649999999999999,0.38166666666666665,-0.021666666666666612
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,поле: значение,0.295,0.2933333333333334,0.955,0.295,-0.0016666666666665941
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,перемешивание,0.26333333333333336,0.2383333333333333,0.9583333333333334,0.26333333333333336,-0.02500000000000005
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,чужие хапаксы,0.26,0.22666666666666666,0.9550000000000001,0.25833333333333336,-0.033333333333333354
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,исходный,0.3116666666666667,0.28,0.9616666666666666,0.3116666666666667,-0.031666666666666676
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,тема вписана,0.2833333333333334,0.26333333333333336,0.9683333333333333,0.2816666666666667,-0.020000000000000018
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,меньше мыслей,0.42166666666666663,0.40166666666666667,0.9683333333333334,0.42,-0.019999999999999962
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,одна тема,0.34500000000000003,0.32,0.9566666666666667,0.3433333333333333,-0.025000000000000022
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,беднее словарь,0.34,0.31666666666666665,0.9616666666666666,0.3383333333333333,-0.023333333333333373
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,без синонимов,0.37166666666666665,0.35333333333333333,0.9716666666666667,0.365,-0.018333333333333313
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,термин в той же обёртке,0.35833333333333334,0.3316666666666667,0.9733333333333333,0.355,-0.026666666666666616
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,каждое предложение о своём,0.18666666666666668,0.16666666666666666,0.9766666666666666,0.17666666666666667,-0.020000000000000018
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,богаче словарь,0.24333333333333332,0.21333333333333335,0.9733333333333333,0.23666666666666666,-0.02999999999999997
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,ни одного слова дважды,0.26333333333333336,0.22666666666666666,0.9616666666666666,0.26166666666666666,-0.03666666666666671
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,редкие синонимы,0.295,0.27333333333333326,0.9766666666666666,0.2933333333333333,-0.021666666666666723
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,художественный стиль,0.285,0.285,0.9816666666666666,0.2833333333333334,0.0
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,анафора,0.315,0.3033333333333333,0.9683333333333333,0.315,-0.011666666666666714
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,поле: значение,0.3133333333333333,0.2966666666666667,0.9833333333333334,0.31000000000000005,-0.016666666666666607
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,перемешивание,0.3016666666666667,0.275,0.9466666666666667,0.3016666666666667,-0.026666666666666672
LLM,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,чужие хапаксы,0.27166666666666667,0.27666666666666667,0.9733333333333333,0.27,0.0050000000000000044
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,исходный,0.34333333333333327,0.34,0.9633333333333333,0.34333333333333327,-0.0033333333333332438
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,тема вписана,0.3316666666666666,0.325,0.9566666666666667,0.3316666666666666,-0.006666666666666599
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,меньше мыслей,0.6183333333333333,0.6083333333333333,0.96,0.6183333333333333,-0.010000000000000009
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,одна тема,0.375,0.35000000000000003,0.9516666666666667,0.375,-0.024999999999999967
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,беднее словарь,0.43166666666666664,0.415,0.9533333333333333,0.4283333333333333,-0.016666666666666663
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,без синонимов,0.45333333333333337,0.43500000000000005,0.9616666666666666,0.45333333333333337,-0.018333333333333313
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,каждое предложение о своём,0.255,0.24666666666666667,0.9716666666666667,0.255,-0.008333333333333331
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,богаче словарь,0.3233333333333333,0.32,0.96,0.3233333333333333,-0.0033333333333332993
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,ни одного слова дважды,0.2916666666666667,0.2816666666666667,0.9616666666666666,0.29,-0.010000000000000009
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,редкие синонимы,0.3383333333333334,0.30833333333333335,0.945,0.33666666666666667,-0.030000000000000027
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,художественный стиль,0.24500000000000002,0.22833333333333336,0.9700000000000001,0.24500000000000002,-0.016666666666666663
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,анафора,0.3466666666666667,0.35833333333333334,0.9683333333333333,0.3466666666666667,0.011666666666666659
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,поле: значение,0.40166666666666667,0.38833333333333336,0.9466666666666667,0.40166666666666667,-0.013333333333333308
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,перемешивание,0.37833333333333335,0.36999999999999994,0.955,0.37833333333333335,-0.008333333333333415
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,чужие хапаксы,0.34833333333333333,0.3216666666666667,0.9499999999999998,0.34833333333333333,-0.026666666666666616
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,исходный,0.3316666666666666,0.325,0.9633333333333333,0.3316666666666666,-0.006666666666666599
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,тема вписана,0.33,0.32,0.9633333333333333,0.33,-0.010000000000000009
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,меньше мыслей,0.5216666666666666,0.5216666666666666,0.9333333333333332,0.5216666666666666,0.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,одна тема,0.37166666666666665,0.3499999999999999,0.9683333333333333,0.37166666666666665,-0.021666666666666723
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,беднее словарь,0.39166666666666666,0.37833333333333335,0.9633333333333333,0.39166666666666666,-0.013333333333333308
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,без синонимов,0.4066666666666667,0.39333333333333337,0.9666666666666667,0.4066666666666667,-0.013333333333333308
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,термин в той же обёртке,0.3433333333333333,0.3333333333333333,0.9566666666666666,0.3433333333333333,-0.010000000000000009
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,каждое предложение о своём,0.29833333333333334,0.2683333333333333,0.96,0.29833333333333334,-0.030000000000000027
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,богаче словарь,0.2733333333333334,0.26333333333333336,0.9716666666666667,0.27166666666666667,-0.010000000000000009
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,ни одного слова дважды,0.30833333333333335,0.28833333333333333,0.9683333333333333,0.30666666666666664,-0.020000000000000018
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,редкие синонимы,0.2916666666666667,0.28833333333333333,0.9733333333333333,0.2916666666666667,-0.003333333333333355
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,художественный стиль,0.27666666666666667,0.255,0.9733333333333333,0.275,-0.021666666666666667
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,анафора,0.36833333333333335,0.34166666666666673,0.9433333333333334,0.36833333333333335,-0.026666666666666616
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,поле: значение,0.465,0.425,0.9566666666666667,0.465,-0.040000000000000036
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,перемешивание,0.3416666666666666,0.33499999999999996,0.9716666666666667,0.34,-0.006666666666666654
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,чужие хапаксы,0.31000000000000005,0.30666666666666664,0.9766666666666667,0.31000000000000005,-0.0033333333333334103
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,исходный,0.37333333333333335,0.35833333333333334,0.9533333333333333,0.37166666666666665,-0.015000000000000013
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,тема вписана,0.35000000000000003,0.3133333333333333,0.945,0.34833333333333333,-0.036666666666666736
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,меньше мыслей,0.57,0.54,0.945,0.5683333333333334,-0.029999999999999916
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,одна тема,0.40666666666666673,0.35666666666666663,0.93,0.40666666666666673,-0.0500000000000001
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,беднее словарь,0.3933333333333333,0.38999999999999996,0.9683333333333333,0.39166666666666666,-0.003333333333333355
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,без синонимов,0.4666666666666666,0.465,0.9733333333333333,0.465,-0.0016666666666665941
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,термин в той же обёртке,0.395,0.38166666666666665,0.9666666666666667,0.395,-0.013333333333333364
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,каждое предложение о своём,0.27499999999999997,0.28833333333333333,0.965,0.2733333333333334,0.013333333333333364
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,богаче словарь,0.34,0.32833333333333337,0.9500000000000001,0.3383333333333333,-0.011666666666666659
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,ни одного слова дважды,0.27999999999999997,0.25,0.9566666666666667,0.27999999999999997,-0.02999999999999997
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,редкие синонимы,0.3283333333333333,0.31,0.9583333333333334,0.3283333333333333,-0.018333333333333313
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,художественный стиль,0.27499999999999997,0.25166666666666665,0.9533333333333333,0.27499999999999997,-0.023333333333333317
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,анафора,0.38166666666666665,0.365,0.9766666666666666,0.37833333333333335,-0.016666666666666663
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,поле: значение,0.38000000000000006,0.36833333333333335,0.9616666666666666,0.3766666666666667,-0.011666666666666714
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,перемешивание,0.39166666666666666,0.395,0.9433333333333334,0.39166666666666666,0.003333333333333355
LLM,coling::49a2d576-81e8-4b16-889d-beb4a986f322,чужие хапаксы,0.355,0.33666666666666667,0.96,0.35333333333333333,-0.018333333333333313
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,исходный,0.37333333333333335,0.35833333333333334,0.9533333333333333,0.37166666666666665,-0.015000000000000013
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,тема вписана,0.33166666666666667,0.325,0.9400000000000001,0.33166666666666667,-0.006666666666666654
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,меньше мыслей,0.5233333333333333,0.5233333333333333,0.9266666666666667,0.5233333333333333,0.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,одна тема,0.40666666666666673,0.35666666666666663,0.93,0.40666666666666673,-0.0500000000000001
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,беднее словарь,0.3933333333333333,0.38999999999999996,0.9683333333333333,0.39166666666666666,-0.003333333333333355
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,без синонимов,0.4683333333333333,0.46166666666666667,0.9616666666666666,0.46666666666666673,-0.006666666666666654
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,термин в той же обёртке,0.395,0.38166666666666665,0.9666666666666667,0.395,-0.013333333333333364
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,каждое предложение о своём,0.2866666666666667,0.27333333333333326,0.9733333333333333,0.2866666666666667,-0.01333333333333342
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,богаче словарь,0.34,0.32833333333333337,0.9500000000000001,0.3383333333333333,-0.011666666666666659
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,ни одного слова дважды,0.37833333333333335,0.3633333333333333,0.9633333333333333,0.37666666666666665,-0.015000000000000069
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,редкие синонимы,0.37833333333333335,0.35833333333333334,0.9683333333333334,0.37666666666666665,-0.020000000000000018
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,художественный стиль,0.29833333333333334,0.2783333333333333,0.9583333333333334,0.29666666666666663,-0.020000000000000018
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,анафора,0.4183333333333333,0.39333333333333337,0.9616666666666666,0.41500000000000004,-0.02499999999999991
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,поле: значение,0.38666666666666666,0.37666666666666665,0.9666666666666667,0.3833333333333333,-0.010000000000000009
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,перемешивание,0.37333333333333335,0.355,0.9566666666666667,0.36833333333333335,-0.018333333333333368
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,чужие хапаксы,0.36999999999999994,0.3433333333333333,0.9466666666666667,0.36999999999999994,-0.026666666666666616
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,исходный,0.355,0.35833333333333334,0.96,0.355,0.003333333333333355
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,меньше мыслей,0.4083333333333334,0.37333333333333335,0.9516666666666667,0.40499999999999997,-0.03500000000000003
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,одна тема,0.34500000000000003,0.345,0.9616666666666666,0.3433333333333333,-5.551115123125783e-17
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,беднее словарь,0.41333333333333333,0.39666666666666667,0.96,0.41333333333333333,-0.016666666666666663
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,термин в той же обёртке,0.5066666666666667,0.48500000000000004,0.96,0.505,-0.021666666666666667
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,каждое предложение о своём,0.23666666666666666,0.235,0.975,0.23666666666666666,-0.0016666666666666774
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,богаче словарь,0.305,0.305,0.9633333333333333,0.305,0.0
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,редкие синонимы,0.3216666666666667,0.295,0.955,0.32,-0.026666666666666727
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,художественный стиль,0.26833333333333337,0.27166666666666667,0.96,0.26833333333333337,0.0033333333333332993
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,анафора,0.3133333333333333,0.315,0.9733333333333333,0.3116666666666667,0.0016666666666667052
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,поле: значение,0.385,0.375,0.98,0.38166666666666665,-0.010000000000000009
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,перемешивание,0.325,0.315,0.9666666666666667,0.325,-0.010000000000000009
LLM,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,чужие хапаксы,0.32,0.31,0.9633333333333333,0.32,-0.010000000000000009
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,исходный,0.4366666666666667,0.4466666666666666,0.9516666666666665,0.435,0.009999999999999898
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,тема вписана,0.4166666666666667,0.395,0.9516666666666667,0.4166666666666667,-0.021666666666666667
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,меньше мыслей,0.39166666666666666,0.36166666666666664,0.96,0.39166666666666666,-0.030000000000000027
LLM,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,одна тема,0.41500000000000004,0.39166666666666666,0.9616666666666666,0.41333333333333333,-0.023333333333333373
