набор,текст,условие,крупный,мелкий,средний
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,ни одного слова дважды,16.575913970474986,3.4264648729215836,11.924015211667966
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,одна тема,16.74882119657906,3.545991694091612,10.133841105421475
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,перемешивание,16.17489934614142,6.31903822632718,11.730242003977397
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,поле: значение,13.465856719613953,2.250163013312007,9.745731800319955
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,редкие синонимы,16.11055024343867,3.2108443257128987,11.055618479657364
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,тема вписана,19.076553168343235,3.6055692249217963,12.95150355840562
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,термин в той же обёртке,16.66504439430638,3.2694286219599933,10.39841549342773
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,художественный стиль,16.57541612146801,3.4208808921112492,12.297394028323291
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,чужие хапаксы,13.754407989444735,3.8786505193903666,10.324427164860822
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,анафора,13.120605708223037,3.0251898079616746,10.634647350810427
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,беднее словарь,21.298249161949123,3.8086173288471366,15.780739565706654
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,без синонимов,19.8626453757017,3.323912722232559,14.983193496424306
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,богаче словарь,26.33071343758598,4.388293685384158,21.33221116790384
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,исходный,23.298234166440377,4.108548225867653,17.34146573837631
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,меньше мыслей,13.366255286030611,3.026092493211216,7.300973306371995
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,ни одного слова дважды,26.7515112344136,3.90107972894585,18.656952603475766
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,одна тема,23.203155797753166,4.379744215134132,13.803488477770781
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,перемешивание,16.611704391079424,6.145670011108089,14.531944378025543
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,поле: значение,13.529940706599353,2.499618151035829,11.279382459338795
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,редкие синонимы,20.83267063685505,4.106297747883477,16.294075025302924
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,тема вписана,18.47006748167055,4.117252671619625,15.709432554136919
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,термин в той же обёртке,20.706763981526933,3.8899526250311913,15.956013660330404
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,художественный стиль,18.88611634119738,4.277407240504715,18.496867944693605
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,чужие хапаксы,16.19040570941682,4.958369629636995,13.303294786795334
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,анафора,16.094261090705476,2.582305116845513,15.662894087268318
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,беднее словарь,23.529280599259785,3.5729706097038467,17.159840799366954
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,без синонимов,24.55863502452063,3.948705014804454,18.36901784432403
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,богаче словарь,25.98499271623043,3.782486595312945,21.468404673824804
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,исходный,25.03149287018772,3.8194222176753323,18.87825978782128
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,каждое предложение о своём,25.28793748509601,4.84781082808483,20.255667291270356
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,меньше мыслей,9.982300086168816,4.068037323838661,4.609176761061005
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,ни одного слова дважды,27.075429459243182,4.770999935350789,23.370561831147548
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,одна тема,22.914802363724448,3.8140960364880105,17.492101828762976
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,перемешивание,21.749331716291724,5.622194369626344,17.04977873561136
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,поле: значение,17.527705761201627,2.7857347320681263,15.499079193897535
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,редкие синонимы,24.21696280228836,4.3275241433459835,19.770345972391826
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,тема вписана,22.89543381638276,4.171601720195243,19.183390901139273
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,термин в той же обёртке,21.54120436621075,3.6228683227853615,16.905043139975135
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,художественный стиль,29.45683889335981,4.987350236607031,22.785966669123503
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,чужие хапаксы,17.536333587647214,4.930292906506966,14.749469348866267
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,анафора,15.085946754364954,2.927147494003845,14.52377102778758
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,беднее словарь,20.288397462636365,3.2628172600464347,14.835910381032463
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,без синонимов,19.275057337191658,3.087871460670559,13.871926130855039
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,богаче словарь,17.713946932267717,3.740368530780882,17.05573361388199
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,исходный,19.778962598308574,3.503438118250738,16.894360493576283
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,каждое предложение о своём,20.35445409921352,4.867236270473602,18.109893073737425
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,меньше мыслей,11.867719149760424,2.97812202205018,6.782203633200703
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,ни одного слова дважды,19.333907667019382,3.3791298661039733,16.22586195420261
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,одна тема,19.112889517026385,3.5199263930503997,14.489020897681353
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,перемешивание,19.84181508265431,5.658982024528855,15.609542109483826
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,поле: значение,17.446201075587005,1.7076671613745393,9.53447109062209
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,редкие синонимы,21.153400129299172,3.810190022958286,19.1107535950534
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,тема вписана,21.424345273642462,3.504523908619035,18.07505108528199
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,термин в той же обёртке,20.65680488793413,3.348748033189216,16.34177175272967
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,художественный стиль,22.17925599226703,4.531122854501588,18.544268887503318
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,чужие хапаксы,18.039587072498655,4.175024957409062,15.692000621090187
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,анафора,14.841927786716282,2.9029582217811885,13.19884076168629
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,беднее словарь,24.075309923932476,3.870005475346505,18.435716100785815
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,без синонимов,21.997464139341687,3.4754335107836263,17.58168435672153
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,богаче словарь,24.10323037694474,3.9968514723426583,18.80194592106714
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,исходный,26.050190378131223,3.9870672318640343,19.521728938843463
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,меньше мыслей,14.547680627113834,3.1027977793208774,8.879921381341891
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,ни одного слова дважды,23.740698038034704,3.993569786452731,19.27758389466144
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,одна тема,26.74153322611243,4.070022647962494,20.821990344540296
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,перемешивание,20.326574598321937,5.155409869822526,15.543779910078522
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,поле: значение,16.662470499957024,3.7703775321570876,17.63229041591627
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,редкие синонимы,22.799557157819695,4.244667491043111,19.259085561131293
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,тема вписана,29.163239296891543,4.263727664825571,21.866580948782875
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,термин в той же обёртке,24.48662760539708,3.448314601795866,17.57838618882422
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,художественный стиль,26.204488525637334,4.346526144594549,19.696517641802938
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,чужие хапаксы,17.084200951478902,4.164059179048249,14.43754761346436
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,анафора,17.5647775474192,2.974920032408217,12.611614241702213
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,беднее словарь,21.767160299083272,4.246303857151495,14.907793595526197
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,без синонимов,19.57083275759958,3.93665552460526,13.967316472661363
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,богаче словарь,20.417461720111476,4.2877116400769975,17.175749131818904
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,исходный,20.26916890706684,4.27390526521029,15.087875400381051
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,каждое предложение о своём,22.098270183022933,4.403920394541265,19.061300896748854
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,меньше мыслей,15.297027675777997,4.222260105072912,7.143059594899742
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,ни одного слова дважды,20.579422240324945,4.951132091934854,17.00179582351138
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,одна тема,18.957107177520772,3.9894533753444095,12.755565924504166
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,перемешивание,18.050303010408896,5.593748468172295,14.661512083328157
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,поле: значение,15.703616276958563,2.861971786886157,13.330986367303847
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,тема вписана,18.46459547664812,3.762716778180238,14.748812421298581
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,термин в той же обёртке,14.945950524551153,2.3435129930073506,10.605313456767044
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,художественный стиль,24.009539861526328,4.605364999519621,19.711128157135626
LLM,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,чужие хапаксы,15.574132440060591,5.059788326515033,13.267727168776446
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,анафора,13.13217925311342,2.882905066759674,11.57008184781124
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,беднее словарь,17.51724210953816,3.8166354159452354,13.21861725201791
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,богаче словарь,21.10909817090848,5.033751339314269,18.359755797280094
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,исходный,20.120634719383066,4.163820242085878,15.187714905343508
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,каждое предложение о своём,22.64544749915757,4.252193300183942,17.97874217359867
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,меньше мыслей,12.49967410319929,3.2949927215116475,5.942769176966616
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,одна тема,17.110629400325596,4.077471315408485,12.789314160327839
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,перемешивание,15.159394919074405,5.140410621173659,12.641752819583644
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,поле: значение,14.100635754194988,2.4507615228836985,10.114814582002433
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,редкие синонимы,19.181413145186962,4.3278992710081985,14.24800976399121
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,термин в той же обёртке,18.353184900640137,3.6181557722111726,14.081891244348933
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,художественный стиль,23.173456896626067,4.238622385494883,18.59575325251371
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,чужие хапаксы,17.5122090856154,4.373494476852525,13.562630973730961
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,анафора,12.832985898485727,2.893934448860724,13.193175437486508
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,беднее словарь,16.63982363337366,3.7087026736302806,9.645728089780746
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,без синонимов,18.271272090012776,3.8916829073449617,10.894825848147528
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,богаче словарь,18.453542212808905,3.9848730010878177,13.699715960542463
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,исходный,15.63742282900088,4.300505040435797,11.549891060705331
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,каждое предложение о своём,22.394929407138203,4.961700978967733,19.068671858584214
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,меньше мыслей,14.305488049451839,3.0485845055919616,10.909083065946879
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,ни одного слова дважды,21.383834810410292,4.0160560739629565,16.9428942454259
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,одна тема,17.23970817335595,3.504723627217607,10.527908541470385
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,перемешивание,16.162017345839836,7.0482310603220055,12.326162688584384
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,поле: значение,13.82409830508418,2.5380225340161076,13.695789539551436
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,редкие синонимы,16.57994030152485,3.9195962859058686,11.72147837088433
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,тема вписана,21.493271629806273,3.3273248904341615,14.896409181630975
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,термин в той же обёртке,12.453941055252862,4.240157215410783,10.269879579661344
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,художественный стиль,27.404806040020667,4.817035878055622,20.214865428557328
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,чужие хапаксы,14.850035892424026,4.745219231562624,10.723952507254124
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,анафора,15.757034890320702,3.191365105621784,14.45983556004174
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,беднее словарь,26.58062465211871,4.9084051815182,20.051006329367084
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,богаче словарь,26.53771371130513,5.3149327014466525,21.351816899883097
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,исходный,27.13299704344458,5.531849236234074,20.904509414837264
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,меньше мыслей,19.75924314153296,3.4806716322235287,14.02611378886077
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,одна тема,29.252954202374536,4.718287667717485,20.567711368320193
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,перемешивание,18.443496260416364,6.149852290047678,17.251068762971745
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,поле: значение,15.321356637306447,3.049414289593289,15.290246266067737
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,редкие синонимы,23.52706046455765,5.096415728850447,19.047416687132955
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,термин в той же обёртке,24.482696779544327,3.4554498261386093,17.285515563245927
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,художественный стиль,25.9539036396086,4.748076229491665,21.410196944443555
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,чужие хапаксы,17.883757506557274,5.524130204793833,16.74739849076908
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,анафора,11.746135462553667,2.8307208341398646,13.432763892589382
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,беднее словарь,22.896068007057526,3.9774075395771846,16.516171335541916
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,без синонимов,21.52369780844252,3.91282183371257,16.997596070084093
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,богаче словарь,22.823297001893152,4.211518223488774,19.4692218030846
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,исходный,23.2498572546709,3.9029361749952676,17.69721568012148
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,каждое предложение о своём,21.08849277977315,4.110541534425404,18.793837240166674
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,меньше мыслей,13.495025355205957,2.964118751532589,8.72810701802256
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,ни одного слова дважды,22.387096636836596,4.720585115962099,20.655993606147725
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,одна тема,21.134587023857517,4.511316105461203,15.735547918426779
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,перемешивание,23.243016237325996,5.26424539991197,17.71565852390122
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,поле: значение,16.195366733892637,2.0200035560142813,13.226690388015134
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,редкие синонимы,22.285307455100423,4.407258858272998,17.880679788483675
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,тема вписана,24.363923553820857,4.562771778443052,19.99292614278903
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,термин в той же обёртке,22.840392547348692,3.861590539295654,18.2615758920397
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,художественный стиль,24.94667346653623,4.703956205350303,21.037798506428274
LLM,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,чужие хапаксы,17.328412669890888,4.996445737772613,14.903411007536658
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,анафора,13.643536582719069,3.968633639645419,11.723670916044274
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,беднее словарь,23.40780625413478,3.9743533900224404,15.63646812147592
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,без синонимов,24.21594461112401,3.861779735757657,17.928145718317506
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,богаче словарь,23.093421633900874,5.871417667602601,20.520274611451345
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,исходный,25.116526456909618,4.061514674053561,17.71390012072147
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,каждое предложение о своём,24.278285663467567,4.707324598467191,21.927571098157735
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,меньше мыслей,9.648943739244919,4.03661167156905,4.45903217195062
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,ни одного слова дважды,23.84317375659618,4.327004871509908,17.090283203548587
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,одна тема,23.196431268013313,3.644162390436739,15.622619148525724
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,перемешивание,17.493952711348665,5.989855244816353,13.804982707231778
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,поле: значение,17.053827867812103,2.5353730681019933,14.750707594570178
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,редкие синонимы,23.15589971423243,4.488258624337047,15.885908842634475
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,тема вписана,23.061473445538642,4.447834651465354,18.29175285967215
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,термин в той же обёртке,21.485945631232173,3.6347317579785874,15.97756344381708
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,художественный стиль,26.815685425338344,5.511064135757926,23.99652856408219
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,чужие хапаксы,16.557584204388036,4.767541484338463,13.12476919684363
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,анафора,17.339911009914744,3.0387977274365885,13.986256628620353
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,беднее словарь,19.698870997229875,3.833603875201777,9.87791088021882
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,без синонимов,20.749565235579105,4.055291737050384,9.07834713179209
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,богаче словарь,25.973099276483804,5.162921573581771,20.623753477967576
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,исходный,19.49763682625053,3.3156211234900472,11.124905546042541
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,каждое предложение о своём,22.466559179832792,3.420164238591695,15.960625759239193
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,меньше мыслей,11.653804088075582,3.5007419174380057,5.290163604217119
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,ни одного слова дважды,24.46663514916929,3.7516125109824885,15.948521040178388
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,одна тема,20.918480923159958,4.299703389094927,11.195710146948361
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,перемешивание,19.58851663128948,7.434773963568639,12.671990919553688
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,поле: значение,12.741386071698324,2.4570892583231214,8.948873739747564
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,редкие синонимы,19.415866596692165,3.3459364258743207,12.85462167907374
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,тема вписана,22.109361713673348,3.3523509255469515,12.499455586649031
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,художественный стиль,26.08057004631282,4.27380742412968,20.459829205810106
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,чужие хапаксы,16.081870184959858,3.6713148197843877,10.294280725458673
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,анафора,16.461111373922538,2.9739238644137274,11.6163487617828
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,беднее словарь,18.48768470092257,4.615154219890573,15.389020318673492
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,без синонимов,16.365869394612496,3.8154533646942888,14.65249621040436
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,богаче словарь,17.011994099481313,4.084597499409223,16.967120142755412
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,исходный,19.23771292911076,4.892328145930049,17.428909710498782
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,меньше мыслей,16.030410893427202,3.448829466650843,9.939324355172573
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,ни одного слова дважды,17.604431495658094,4.607168950637478,17.407704802451455
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,одна тема,21.037701309706293,4.36485281219901,15.334164831736548
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,перемешивание,20.791522218729934,6.803199666231639,17.028178342068863
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,поле: значение,14.06148339415841,2.79820157663972,12.226846550429041
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,редкие синонимы,19.213471226668094,4.644157275620166,16.772625491427775
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,тема вписана,18.32589520596668,4.7793332979585,16.135424497788364
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,термин в той же обёртке,17.912807084189193,4.132900580277975,16.407199147274206
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,художественный стиль,20.722326206572518,4.256480356277273,18.16003389813753
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,чужие хапаксы,19.766848992369358,4.988626119653107,17.395739428830808
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,анафора,15.680537973076184,3.2596558712993557,13.62880340086458
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,беднее словарь,26.40850604323867,4.269421509854276,16.236286994703157
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,богаче словарь,27.007253883804147,4.244269115215481,19.02942128390514
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,исходный,24.17947044965672,3.744272390104698,18.29460651657704
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,меньше мыслей,16.053365573601763,3.285800335507725,10.870216692424448
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,одна тема,22.738239031529805,3.821492119544454,18.523911829467114
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,перемешивание,21.30187992589172,5.919768044757602,17.15968075397427
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,поле: значение,16.743918555572563,2.8224473806008694,15.118122744950778
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,редкие синонимы,28.32901434925255,3.812267086759779,17.85433820558796
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,термин в той же обёртке,23.967057480008165,2.8873389830348946,17.157703940731338
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,художественный стиль,28.7653195140637,4.5258377872135656,23.841306133721286
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,чужие хапаксы,19.679260496901172,4.791953022671003,15.289984017847747
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,анафора,16.81385958893047,2.3200478361817147,12.993494474842544
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,26.147489241977222,4.511020499254536,14.49121957891669
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,29.743043070916844,4.236241762649892,17.246117809950345
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,богаче словарь,27.622490370505403,4.4481679452972545,21.77625353382846
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,исходный,28.184985907234584,4.043366069391686,19.30460272201102
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,каждое предложение о своём,26.826210858100463,5.123723405176557,24.588060577852513
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,меньше мыслей,11.805492391067641,3.2599796140795436,6.559122903503623
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,ни одного слова дважды,26.908210639806068,5.14294867983549,21.385881328962647
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,одна тема,30.320892740733054,4.579974580338961,16.201001767595788
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,перемешивание,18.41560838853127,6.39413799942705,13.30883171205939
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,поле: значение,14.122513641811977,3.1161190941313666,13.098799833016898
