genre,mode,q,model,auc,n_human,n_model
xsum,q_small,0.25,gemini-2.5-flash,0.7625333333333333,150,150
xsum,q_small,0.25,deepseek-v4-flash,0.6631555555555555,150,150
xsum,q_small,0.25,qwen3.6-flash,0.9885333333333333,150,150
xsum,q_small,0.3,gpt-5-nano,0.7107555555555556,150,150
xsum,q_small,0.3,gemini-2.5-flash,0.7874222222222222,150,150
xsum,q_small,0.3,deepseek-v4-flash,0.6778666666666667,150,150
xsum,q_small,0.3,qwen3.6-flash,0.9828444444444445,150,150
xsum,q_small,0.35,gpt-5-nano,0.7443555555555555,150,150
xsum,q_small,0.35,gemini-2.5-flash,0.8015555555555556,150,150
xsum,q_small,0.35,deepseek-v4-flash,0.6788444444444446,150,150
xsum,q_small,0.35,qwen3.6-flash,0.9728888888888889,150,150
xsum,q_small,0.4,gpt-5-nano,0.7577333333333334,150,150
xsum,q_small,0.4,gemini-2.5-flash,0.7993333333333332,150,150
xsum,q_small,0.4,deepseek-v4-flash,0.6738222222222222,150,150
xsum,q_small,0.4,qwen3.6-flash,0.9608,150,150
xsum,q_small,0.45,gpt-5-nano,0.7598222222222223,150,150
xsum,q_small,0.45,gemini-2.5-flash,0.7912444444444445,150,150
xsum,q_small,0.45,deepseek-v4-flash,0.6638666666666667,150,150
xsum,q_small,0.45,qwen3.6-flash,0.9481333333333334,150,150
xsum,q_small,0.5,gpt-5-nano,0.7545777777777779,150,150
xsum,q_small,0.5,gemini-2.5-flash,0.780888888888889,150,150
xsum,q_small,0.5,deepseek-v4-flash,0.6562666666666666,150,150
xsum,q_small,0.5,qwen3.6-flash,0.9333777777777779,150,150
xsum,q_small,0.55,gpt-5-nano,0.7469333333333334,150,150
xsum,q_small,0.55,gemini-2.5-flash,0.7682222222222224,150,150
xsum,q_small,0.55,deepseek-v4-flash,0.6465333333333333,150,150
xsum,q_small,0.55,qwen3.6-flash,0.9168888888888889,150,150
xsum,q_small,0.6,gpt-5-nano,0.7360888888888889,150,150
xsum,q_small,0.6,gemini-2.5-flash,0.7558666666666667,150,150
xsum,q_small,0.6,deepseek-v4-flash,0.6338666666666667,150,150
xsum,q_small,0.6,qwen3.6-flash,0.9000888888888889,150,150
xsum,q_small,0.65,gpt-5-nano,0.7254666666666666,150,150
xsum,q_small,0.65,gemini-2.5-flash,0.7406222222222223,150,150
xsum,q_small,0.65,deepseek-v4-flash,0.6233333333333333,150,150
xsum,q_small,0.65,qwen3.6-flash,0.8776,150,150
xsum,q_small,0.7,gpt-5-nano,0.7108,150,150
xsum,q_small,0.7,gemini-2.5-flash,0.7217333333333333,150,150
xsum,q_small,0.7,deepseek-v4-flash,0.6104444444444445,150,150
xsum,q_small,0.7,qwen3.6-flash,0.8517777777777777,150,150
xsum,q_small,0.75,gpt-5-nano,0.6917333333333333,150,150
xsum,q_small,0.75,gemini-2.5-flash,0.6990666666666666,150,150
xsum,q_small,0.75,deepseek-v4-flash,0.5966666666666667,150,150
xsum,q_small,0.75,qwen3.6-flash,0.819288888888889,150,150
xsum,q_small,0.8,gpt-5-nano,0.668088888888889,150,150
xsum,q_small,0.8,gemini-2.5-flash,0.6778666666666666,150,150
xsum,q_small,0.8,deepseek-v4-flash,0.5835555555555555,150,150
xsum,q_small,0.8,qwen3.6-flash,0.7813333333333333,150,150
xsum,q_small,0.85,gpt-5-nano,0.6329333333333333,150,150
xsum,q_small,0.85,gemini-2.5-flash,0.6496444444444444,150,150
xsum,q_small,0.85,deepseek-v4-flash,0.5770222222222222,150,150
xsum,q_small,0.85,qwen3.6-flash,0.7328444444444445,150,150
xsum,q_small,0.9,gpt-5-nano,0.5734222222222222,150,150
xsum,q_small,0.9,gemini-2.5-flash,0.6147111111111112,150,150
xsum,q_small,0.9,deepseek-v4-flash,0.5740888888888889,150,150
xsum,q_small,0.9,qwen3.6-flash,0.6657777777777779,150,150
